Product_name,rating,review_title,review_discription
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",5.0,Very nice Quality,It's Awesome product
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",5.0,REALME BUDS WIRELESS 3  THIS PRIZE IS AWESOME ON 1599,it 's awesome but some small issue when you connect two device then some time not  give sound in both devices then you restart  your blutooth device then work properly  i think this's not a big problem it's prize is decent it's affordable on 1599  not-1799 its not affordable at this prize  if you have option for 1599 then defiantly suggest you
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",4.0,Ok,Not bad.. avarage product... battery backup is good..
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",1.0,Fraud product.. past time used item I have collect,"The media could not be loaded.
                



Button not working. I also charge but automatically work of On/Off switch and volume butten not work sound is not good... High low frequency sound"
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",5.0,Awesome,Awesome go for it
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",4.0,Realme bluetooth wireless 3 vs realme bluetooth wireless 2,"ANC good 👍Sounds greatBut magnetic safe design uncomfortable in the earRealme bluetooth Wireless 2, round magnetic safe easily comfortable in ear ..Sounds quality is very good"
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",4.0,Nice product 👍🏻,"Value for money. Nice sound quality. Treble, vocal and bass is well balanced. Bass is very impressive."
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",5.0,good quality product and nice battery backup and sound quality,"The media could not be loaded.
                



भाई बहुत ही अच्छा नेट बंद है मैंने बहुत से नेट बंद ट्राई किया अपनी लाइफ में लेकिन इससे अच्छा मैनेजमेंट मुझे कोई नहीं लगा इसकी बैटरी बैकअप जो है 40 घंटे लिखते कंपनी वाले 40 घंटे से ज्यादा ही चलती है उसकी साउंड क्वालिटी बहुत ही अच्छी है और नॉइस कैंसिलेशन का फीचर से अगर आप एक्टिव नॉइस कैंसिलेशन बटन ऑन कर देते हैं तो बाहर का जो आवाज है वह बिल्कुल ही बंद हो जाता है और यह प्रोडक्ट हमें बहुत ही अच्छा लगा"
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",5.0,Great product,"Great packaging, good product, great sound quality, try to buy it when there is discount, my friend bought it in just 1400 from Flipkart , noise cancellation works fine, so as transparency mode, great with app to... For changing settings,"
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",1.0,No charging cable,There was charging cable provided when delivered but it is mentioned in product description's what's in the box.
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",5.0,Best tws for calling quality,Mera fav colour bhi Mila best price me achha brand bhi aur best quality bhi 🙂ANC 7/10CALLING 9/10SOUND 9/10DESIGN 8/10PRICE 10/10
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",5.0,The quality of sound OMG miles ahead among this price segment,"The super awesome quality,i always say ,dont but realme phones but definitely buy REALME audio product's.The bonus is multiswitch of audio simultaneously on two phones."
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",5.0,THUMPING BASS,"EXCELLENT QUALITY AND ALL MOST ALL FREQUENCY SOUND HEARD.VALUE FOR MONEY.SNUGGLY FITTING TO EAR, EXCELLENT BLUE TOOTH CONNECTIVITY.VERY NICE IN ALL ASPECTS AT THE COST."
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",5.0,Best,Best quality product and music quality amezing. Thanks for Amazon...
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",5.0,Bass ka baap,Amezing sound quality
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",5.0,Best headphones 🎧,Good quality value for money
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)",5.0,The fabric quality is good👍,Best in budget
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Wonderful Speaker,Awesome clarity of sound and loudness is perfect for a room
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Overall sound quality is excellent!,"Though the bass/low frequency response doesn't seem to be as good as some previous reviews indicate, the overall sound quality is very very good indeed! Nobody can beat the overall performance of a BOSE product(this is my fifth), it seems. Like ' A rose is a rose is a rose', I think ' A BOSE is a  BOSE is a BOSE'!"
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",2.0,Size written is wrong 11.2 inches,Not good for 2 wheeler motorOnly for cycling Mis guide  o o o o o o o o o
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Convenient and everywhere,"This is magical. It's convenient, i can carry it everywhere and the sound output is soo good! Highly recommend for sports."
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",1.0,Brand value and quality failure,The speakers volume control non functional
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Brilliant product love this speaker,Its a very handy product and very satisfied with this . Sound quality wow . Very comfortable. It’s very handy
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",4.0,A little poor battery backup,"This sounds like a device with great audio but compromises on battery life and charging speed. If you prioritize sound quality, it is worth."
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",4.0,Good portable speaker,The sound quality is quite good. The sound output is fairly loud if played in a 1400 SFT house. This is not good for blasting music if that what you are looking for. Needs to be charged every 2-3 hours of usage.
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,excellent product,excellent useful for sound
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,The best portable bluetooth speaker,"Bose sound link is a pocket dynamite. I was skeptical about its sound quality until I got my hands on it. The volume, bass and vocal clarity is the best in the segment. Loud enough to fill a living room. Just go for it."
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",1.0,Faulty piece,I was given a faulty piece and the sound doesn’t seem to be working.
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Unique,All is well
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,👏 Brilliant,Brilliant
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Amazing piece of audio engineering from Bose,"Unbelievable sound from a tiny micro speaker.My father gifted this tiny speaker to my one & half month old baby, who seems to be fond of music.BT connection is flawless and connects to multiple devices. Sound reproduction of low, high and mid ranges are amazing, considering the micro size. Battery life is also very good, yet to go below 70% with moderate play at low volume. Yes, considering baby's ears, we are operating it at maximum 40% of its volume.Amazing product only Bose can deliver.Cons: Charging port is USB Type-B. Nowadays all are having Type-C."
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Clarity sound and value for money,Clarity sound and value for money
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",3.0,Sound quality issue,Speaker is very good.but sound quality is bad
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,BOSE IS BOSS,BOSE IS BOSS. A case to keep the device is desirable. value for money. Great product at this price range.
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",1.0,Received but poor packing,The product came with 10% charging and poor box packing. Also the volume buttons are not working.
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",4.0,Awesome,Sound quality go for it
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Handy and Best sound,"Loved the device sound quality , performance and robust design. Only update required was the charger could have been type C."
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Good high quality Bluetooth speaker,"This bose company speaker is a real dynamo. Though it is small in size, the sound quality is just awesome. Bose is an American company which has manufactured this product in Mexico, therefore it is expensive. It takes about two hours to fully charge this speaker. Just pair this device with your phone through Bluetooth which is very simple. Just press the power button to turn bose speaker on and the process of pairing is seamless. To fine tune and receive updates install bose connect app from playstore.If you have the money then go for this speaker otherwise there are cheap alternatives available."
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Outstanding product,Heard about Bose products.This was my first purchase of any Bose product.This is for indoor use. Quality of sound is exceptional particularly bass is outstanding.Hearing music in this product elevates to another level.Must buy for music Lovers.
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",1.0,Second hand or refurbished,Second hand or refurbished
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Best small speaker,My laptop has DTS but due to low volume I was not enjoying. With this superb products now I am able to listen the quality of sound🔊
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Best in class!!,This is a small pocket dynamo😍...Incredible sound clarity and super portable design makes this product more special. Go for it blindly!
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Bose has killed it!,"This speaker might look small, but the clarity of sound at loud volumes, is mind-blowing! For the size, it outperforms most of its peers belonging to a higher size bracket. 5 stars !"
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,My little pataka 😻,"Addicted, use it everywhere, all day. Crystal clear gorgeous sound 😻♥️ Breast purchase ever & highly recommended O’ course 🥳"
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",4.0,Nice sound works well,"The media could not be loaded.
                



Best bass perfect for outing trips missing type C charing"
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Wholesome sound experience,"Loads of punch in a small packet.Pros: small size, loud output considering the size, awesome base. Battery life is goodCons: didn't find anyBose keeps their promises on sound delivery"
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Simply awesome,No words just awesome
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,Quality product,Wow
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",4.0,Great,Great
"Bose SoundLink Micro, Portable Outdoor Speaker, (Wireless Bluetooth Connectivity), Black",5.0,It’s an absolute marvel.,"I have been using this speaker for more than 5 years now. It is worth even at ₹10,000. Of course, there are some wear and tear and it’s because I have travelled with it all over India. It has seen torrential rain, deserts and even snow. It has fallen from my hand more often than I can think off and it yet it still works. The build quality is amazing. This speaker has never let me down even for once. The sound quality and battery performance remains the same. I can assure you that you would never be unsatisfied with this speaker. It’s worth every paise."
